model,graph_type,seed,reliability_components,reliability_encoder,best_val_acc,test_acc_at_best_val,qk_strength_init,fixed_qk_strength,elapsed_sec,qk_strength_mean,qk_strength_layer1,qk_strength_layer2,qk_gamma_q_abs_dev_mean,qk_gamma_k_abs_dev_mean,qk_gamma_q_std,qk_gamma_k_std,qk_gamma_q_abs_dev_max,qk_gamma_k_abs_dev_max,gate_corr_degree,gate_corr_local_similarity,gate_corr_neighbor_variance,gate_corr_rwse_mean,gate_corr_layer1_local_similarity,gate_corr_layer2_local_similarity
reliability_gt,homophily,7,"degree,local_similarity,rwse",separate,0.9833333492279053,0.9714285731315613,-5.0,nan,14.439907550811768,0.00691396975889802,0.006703910883516073,0.007124028634279966,0.0003290696768090129,0.0004789875238202512,0.0004294171230867505,0.0006126944208517671,0.0024303793907165527,0.0026292502880096436,0.07960121529409911,-0.18375247465309638,0.04475968498079722,-0.10744358484144767,-0.34915957805048814,-0.09249560893401429
reliability_gt,homophily,8,"degree,local_similarity,rwse",separate,0.9833333492279053,0.9730159044265747,-5.0,nan,7.851657152175903,0.00678230868652463,0.006649504415690899,0.00691511295735836,0.00028502545319497585,0.00044165278086438775,0.0003726716386154294,0.0005355444736778736,0.002310633659362793,0.0025375783443450928,-0.10719218358961298,-0.040655790494267915,-0.07634013047464,-0.1491631771565883,0.254297234440496,-0.044491766863966255
reliability_gt,homophily,9,"degree,local_similarity,rwse",separate,0.9777777791023254,0.9698413014411926,-5.0,nan,9.869730234146118,0.006583705078810453,0.006518576294183731,0.006648833863437176,0.00021395056683104485,0.00029583374271169305,0.0002862407127395272,0.000380265642888844,0.0026092231273651123,0.003097832202911377,-0.09035234328508236,0.22365784295440708,-0.07667566864509644,-0.01651134692371394,0.28965681765745366,0.017146459252740043
gate_gt,noisy,0,"degree,local_similarity,rwse",separate,0.6000000238418579,0.5507936477661133,-5.0,nan,4.57365870475769,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.515829606046752,-0.23735144119536475,-0.07531529545817377,-0.3477378479583629,-0.230301433548127,-0.1980444902620978
gate_gt,noisy,1,"degree,local_similarity,rwse",separate,0.6722222566604614,0.6809523701667786,-5.0,nan,8.40543508529663,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.12067354284980966,0.02258837489895662,0.019309400724068837,0.2199440579233576,0.13010791216410802,-0.05965924123744596
gate_gt,noisy,2,"degree,local_similarity,rwse",separate,0.644444465637207,0.6428571343421936,-5.0,nan,6.9868316650390625,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00464302247454645,-0.0987933023317031,-0.02552742486701117,-0.014554260423240832,0.12549450952952088,-0.1350835365703213
gate_gt,noisy,3,"degree,local_similarity,rwse",separate,0.7055555582046509,0.6301587224006653,-5.0,nan,6.89668345451355,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.06677997768991148,-0.17031745458999792,0.044807253948332806,-0.45758917532799614,-0.3393208579370143,0.1590844751160483
gate_gt,noisy,4,"degree,local_similarity,rwse",separate,0.6055555939674377,0.5444444417953491,-5.0,nan,8.225230693817139,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.24904298306771816,-0.037156555651258937,0.03684603188863905,-0.13641419592613024,-0.09929368155071058,0.0005623238630075089
gate_gt,noisy,5,"degree,local_similarity,rwse",separate,0.5888888835906982,0.565079391002655,-5.0,nan,5.898426532745361,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.09315444807974284,-0.07504497725142317,0.004671655353257748,0.16059870775403645,-0.2378078080538646,-0.009308096855310876
gate_gt,noisy,6,"degree,local_similarity,rwse",separate,0.7388889193534851,0.6095238327980042,-5.0,nan,6.306768178939819,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.41593067223676294,0.1834884515421394,-0.004103386279458895,-0.3217697372526039,0.36984391671351763,0.009354555528217205
gate_gt,noisy,7,"degree,local_similarity,rwse",separate,0.6055555939674377,0.6158730387687683,-5.0,nan,4.575387477874756,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3056628552058638,0.1531666610457872,-0.006345006182205769,-0.22391882206992328,0.2378437343788991,-0.17157884251503486
