dataset,family,comparison,n,mean_delta,ci95_low,ci95_high,wins,ties,losses,pvalue
Amazon-ratings,iterative_relation_finetune,feature_only - fixed,3,0.00620610515276591,-0.030637285293079446,0.043049495598611265,2,0,1,0.543920047341625
Amazon-ratings,iterative_relation_finetune,reliability_only - fixed,3,0.004464040199915568,-0.023220279085547312,0.03214835948537845,1,1,1,0.5595602385088174
Amazon-ratings,iterative_relation_finetune,combined - fixed,3,0.0013609727223714192,-0.0326369450939836,0.03535889053872644,1,0,2,0.8791014614544892
Amazon-ratings,iterative_relation_finetune,shuffled_reliability - fixed,3,0.005335072676340739,-0.008055265117026193,0.018725410469707673,2,1,0,0.22860942025096465
Amazon-ratings,iterative_relation_finetune,constant_reliability - fixed,3,0.007403771082560222,-0.025835264417822672,0.040642806582943114,2,0,1,0.43900290630571726
Amazon-ratings,iterative_relation_finetune,combined_shuffled - fixed,3,0.003103037675221761,-0.02474330052516016,0.03094937587560368,2,0,1,0.6789194307946194
Amazon-ratings,iterative_relation_finetune,combined_constant - fixed,3,0.005389511585235596,-0.019577098877175673,0.030356122047646865,1,1,1,0.45104172038749046
Amazon-ratings,iterative_relation_finetune,reliability_only - feature_only,3,-0.0017420649528503418,-0.0196911881592638,0.016207058253563115,1,0,2,0.7168028027069673
Amazon-ratings,iterative_relation_finetune,true reliability - shuffled reliability,3,-0.0008710324764251709,-0.01655427848135915,0.014812213528508807,1,0,2,0.8333879052594962
Amazon-ratings,iterative_relation_finetune,true reliability - constant reliability,3,-0.0029397308826446533,-0.017752141733571543,0.011872679968282238,1,0,2,0.4831055952243849
Amazon-ratings,iterative_relation_finetune,combined - feature_only,3,-0.00484513243039449,-0.014859849909021602,0.005169585048232623,0,0,3,0.1728345017679065
Amazon-ratings,iterative_relation_finetune,combined - combined_shuffled,3,-0.0017420649528503418,-0.01046554086200259,0.006981410956301906,1,0,2,0.4807553803122915
Amazon-ratings,iterative_relation_finetune,combined - combined_constant,3,-0.004028538862864177,-0.01749851848651158,0.009441440760783227,0,0,3,0.3269926254583664
Cora,iterative_relation_frozen,feature_only - fixed,3,0.0,0.0,0.0,0,3,0,nan
Cora,iterative_relation_frozen,reliability_only - fixed,3,0.0,0.0,0.0,0,3,0,nan
Cora,iterative_relation_frozen,combined - fixed,3,0.0,0.0,0.0,0,3,0,nan
Cora,iterative_relation_frozen,shuffled_reliability - fixed,3,0.0,0.0,0.0,0,3,0,nan
Cora,iterative_relation_frozen,constant_reliability - fixed,3,0.0,0.0,0.0,0,3,0,nan
Cora,iterative_relation_frozen,combined_shuffled - fixed,3,0.0,0.0,0.0,0,3,0,nan
Cora,iterative_relation_frozen,combined_constant - fixed,3,0.0,0.0,0.0,0,3,0,nan
Cora,iterative_relation_frozen,reliability_only - feature_only,3,0.0,0.0,0.0,0,3,0,nan
Cora,iterative_relation_frozen,true reliability - shuffled reliability,3,0.0,0.0,0.0,0,3,0,nan
Cora,iterative_relation_frozen,true reliability - constant reliability,3,0.0,0.0,0.0,0,3,0,nan
Cora,iterative_relation_frozen,combined - feature_only,3,0.0,0.0,0.0,0,3,0,nan
Cora,iterative_relation_frozen,combined - combined_shuffled,3,0.0,0.0,0.0,0,3,0,nan
Cora,iterative_relation_frozen,combined - combined_constant,3,0.0,0.0,0.0,0,3,0,nan
Cora,iterative_relation_finetune,feature_only - fixed,3,-0.03233335415522257,-0.04887350825958933,-0.01579320005085581,0,0,3,0.013842479305414178
Cora,iterative_relation_finetune,reliability_only - fixed,3,-0.02833332618077596,-0.03837286650935838,-0.018293785852193538,0,0,3,0.006713810457628219
Cora,iterative_relation_finetune,combined - fixed,3,-0.023666679859161377,-0.032390642745304885,-0.014942716973017868,0,0,3,0.007259903014806723
Cora,iterative_relation_finetune,shuffled_reliability - fixed,3,-0.026666680971781414,-0.050276874083732576,-0.0030564878598302557,0,0,3,0.0398309298409504
Cora,iterative_relation_finetune,constant_reliability - fixed,3,-0.030666669209798176,-0.05554940178049392,-0.005783936639102434,0,0,3,0.03377118096430889
Cora,iterative_relation_finetune,combined_shuffled - fixed,3,-0.02466668685277303,-0.0433114988822299,-0.006021874823316162,0,0,3,0.029502884385065715
Cora,iterative_relation_finetune,combined_constant - fixed,3,-0.023000021775563557,-0.0361448416477674,-0.009855201903359713,0,0,3,0.017189704790086816
Cora,iterative_relation_finetune,reliability_only - feature_only,3,0.004000027974446614,-0.006828022786981255,0.014828078735874484,3,0,0,0.25290866266476664
Cora,iterative_relation_finetune,true reliability - shuffled reliability,3,-0.0016666452089945476,-0.015348180623379722,0.012014890205390628,1,0,2,0.6524792788240951
Cora,iterative_relation_finetune,true reliability - constant reliability,3,0.002333343029022217,-0.025029803971405556,0.02969649002944999,2,0,1,0.7488755897456942
Cora,iterative_relation_finetune,combined - feature_only,3,0.008666674296061197,-0.014280767947355584,0.03161411653947798,2,0,1,0.24566265240760177
Cora,iterative_relation_finetune,combined - combined_shuffled,3,0.0010000069936116536,-0.022956148189309123,0.024956162176532428,2,0,1,0.8740109682111381
Cora,iterative_relation_finetune,combined - combined_constant,3,-0.000666658083597819,-0.020898780810641553,0.019565464643445912,2,0,1,0.9002503087580975
Pubmed,iterative_relation_frozen,feature_only - fixed,3,0.0010000069936116536,-0.003302675827166761,0.005302689814390068,1,2,0,0.42264973081037427
Pubmed,iterative_relation_frozen,reliability_only - fixed,3,0.0003333290417989095,-0.0011008700697841681,0.001767528153381987,1,2,0,0.42264973081037427
Pubmed,iterative_relation_frozen,combined - fixed,3,0.0006666779518127441,-0.0022018057573825927,0.003535161661008081,1,2,0,0.42264973081037427
Pubmed,iterative_relation_frozen,shuffled_reliability - fixed,3,0.0003333290417989095,-0.0011008700697841681,0.001767528153381987,1,2,0,0.42264973081037427
Pubmed,iterative_relation_frozen,constant_reliability - fixed,3,0.0,0.0,0.0,0,3,0,nan
Pubmed,iterative_relation_frozen,combined_shuffled - fixed,3,-0.0016666650772094727,-0.011071422320262843,0.007738092165843898,1,1,1,0.5254199317977527
Pubmed,iterative_relation_frozen,combined_constant - fixed,3,0.0006666779518127441,-0.0022018057573825927,0.003535161661008081,1,2,0,0.42264973081037427
Pubmed,iterative_relation_frozen,reliability_only - feature_only,3,-0.0006666779518127441,-0.003535161661008081,0.0022018057573825927,0,2,1,0.42264973081037427
Pubmed,iterative_relation_frozen,true reliability - shuffled reliability,3,0.0,0.0,0.0,0,3,0,nan
Pubmed,iterative_relation_frozen,true reliability - constant reliability,3,0.0003333290417989095,-0.0011008700697841681,0.001767528153381987,1,2,0,0.42264973081037427
Pubmed,iterative_relation_frozen,combined - feature_only,3,-0.0003333290417989095,-0.001767528153381987,0.0011008700697841681,0,2,1,0.42264973081037427
Pubmed,iterative_relation_frozen,combined - combined_shuffled,3,0.002333343029022217,-0.0056519934120335975,0.010318679470078031,2,1,0,0.335585580405913
Pubmed,iterative_relation_frozen,combined - combined_constant,3,0.0,0.0,0.0,0,3,0,nan
Pubmed,iterative_relation_finetune,feature_only - fixed,3,0.0016666650772094727,-0.007738092165843898,0.011071422320262843,1,1,1,0.5254199317977527
Pubmed,iterative_relation_finetune,reliability_only - fixed,3,0.0,0.0,0.0,0,3,0,nan
Pubmed,iterative_relation_finetune,combined - fixed,3,-0.0003333290417989095,-0.001767528153381987,0.0011008700697841681,0,2,1,0.42264973081037427
Pubmed,iterative_relation_finetune,shuffled_reliability - fixed,3,-0.0003333290417989095,-0.001767528153381987,0.0011008700697841681,0,2,1,0.42264973081037427
Pubmed,iterative_relation_finetune,constant_reliability - fixed,3,-0.0003333290417989095,-0.001767528153381987,0.0011008700697841681,0,2,1,0.42264973081037427
Pubmed,iterative_relation_finetune,combined_shuffled - fixed,3,-0.0003333290417989095,-0.001767528153381987,0.0011008700697841681,0,2,1,0.42264973081037427
Pubmed,iterative_relation_finetune,combined_constant - fixed,3,0.0,0.0,0.0,0,3,0,nan
Pubmed,iterative_relation_finetune,reliability_only - feature_only,3,-0.0016666650772094727,-0.011071422320262843,0.007738092165843898,1,1,1,0.5254199317977527
Pubmed,iterative_relation_finetune,true reliability - shuffled reliability,3,0.0003333290417989095,-0.0011008700697841681,0.001767528153381987,1,2,0,0.42264973081037427
Pubmed,iterative_relation_finetune,true reliability - constant reliability,3,0.0003333290417989095,-0.0011008700697841681,0.001767528153381987,1,2,0,0.42264973081037427
Pubmed,iterative_relation_finetune,combined - feature_only,3,-0.0019999941190083823,-0.012828044880436252,0.008828056642419486,1,1,1,0.5101012727683665
Pubmed,iterative_relation_finetune,combined - combined_shuffled,3,0.0,0.0,0.0,0,3,0,nan
Pubmed,iterative_relation_finetune,combined - combined_constant,3,-0.0003333290417989095,-0.001767528153381987,0.0011008700697841681,0,2,1,0.42264973081037427
Roman-empire,iterative_relation_protocol,fixed: finetune - frozen,3,0.006883144378662109,-0.00923168889064814,0.02299797764797236,2,1,0,0.20748525709679214
Roman-empire,iterative_relation_protocol,feature_only: finetune - frozen,3,0.004588782787322998,0.0015198157816641912,0.007657749792981805,3,0,0,0.02331930117925356
Roman-empire,iterative_relation_protocol,reliability_only: finetune - frozen,3,0.010942439238230387,0.005142552807711005,0.01674232566874977,3,0,0,0.014838403595829708
Roman-empire,iterative_relation_protocol,combined: finetune - frozen,3,0.012530883153279623,0.002737176366690807,0.02232458993986844,3,0,0,0.031447599751950786
Roman-empire,iterative_relation_protocol,shuffled_reliability: finetune - frozen,3,0.0030003786087036133,-0.0004238211857699459,0.0064245784031771724,3,0,0,0.06370551088591923
Roman-empire,iterative_relation_protocol,constant_reliability: finetune - frozen,3,-0.0045887430508931475,-0.020194640113315707,0.01101715401152941,1,0,2,0.3332639971463087
Roman-empire,iterative_relation_protocol,combined_shuffled: finetune - frozen,3,-0.0014707446098327637,-0.016609734429852092,0.013668245210186563,2,0,1,0.7165512413375119
Roman-empire,iterative_relation_protocol,combined_constant: finetune - frozen,3,0.005177060763041179,-0.0008076494930155708,0.011161771019097929,3,0,0,0.06520419147412189
Amazon-ratings,iterative_relation_protocol,fixed: finetune - frozen,3,0.008655885855356852,-0.02858738504813254,0.04589915675884624,1,2,0,0.42264973081037427
Amazon-ratings,iterative_relation_protocol,feature_only: finetune - frozen,3,0.011160105466842651,-0.0006705065545604544,0.022990717488245757,3,0,0,0.05568078119832552
Amazon-ratings,iterative_relation_protocol,reliability_only: finetune - frozen,3,0.011105666557947794,-0.012786246707405498,0.03499757982330109,2,1,0,0.1835034190726006
Amazon-ratings,iterative_relation_protocol,combined: finetune - frozen,3,0.006532728672027588,-0.009434787494786604,0.02250024483884178,2,0,1,0.22041850591036083
Amazon-ratings,iterative_relation_protocol,shuffled_reliability: finetune - frozen,3,0.01154117782910665,-0.007532770663717879,0.030615126321931176,3,0,0,0.12127726298230182
Amazon-ratings,iterative_relation_protocol,constant_reliability: finetune - frozen,3,0.012357771396636963,0.002059409895147392,0.022656132898126534,3,0,0,0.035526140176880626
Amazon-ratings,iterative_relation_protocol,combined_shuffled: finetune - frozen,3,0.007403761148452759,-0.00036137668118114887,0.015168898978086667,3,0,0,0.054597755454236285
Amazon-ratings,iterative_relation_protocol,combined_constant: finetune - frozen,3,0.00990799069404602,-0.011956244002479362,0.0317722253905714,2,1,0,0.1905112201844739
Cora,iterative_relation_protocol,fixed: finetune - frozen,3,0.03233335415522257,-0.003176217170014567,0.06784292548045971,3,0,0,0.05940427207207258
Cora,iterative_relation_protocol,feature_only: finetune - frozen,3,0.0,-0.04986871986860697,0.04986871986860697,1,0,2,1.0
Cora,iterative_relation_protocol,reliability_only: finetune - frozen,3,0.004000027974446614,-0.041534996086128366,0.0495350520350216,1,1,1,0.741799571269628
Cora,iterative_relation_protocol,combined: finetune - frozen,3,0.008666674296061197,-0.01858350026005009,0.03591684885217249,2,1,0,0.30462411522961896
Cora,iterative_relation_protocol,shuffled_reliability: finetune - frozen,3,0.005666673183441162,-0.05324109487235911,0.06457444123924144,2,0,1,0.7191134559526853
Cora,iterative_relation_protocol,constant_reliability: finetune - frozen,3,0.0016666849454243977,-0.041740652627921586,0.045074022518770386,1,0,2,0.8839705095848572
Cora,iterative_relation_protocol,combined_shuffled: finetune - frozen,3,0.007666667302449544,-0.042592412745497486,0.05792574735039658,1,0,2,0.5790258370676518
Cora,iterative_relation_protocol,combined_constant: finetune - frozen,3,0.009333332379659018,-0.03808272363929646,0.0567493883986145,2,0,1,0.4862172145206275
Pubmed,iterative_relation_protocol,fixed: finetune - frozen,3,0.0019999941190083823,-0.0066052860365192635,0.010605274274536029,1,2,0,0.42264973081037427
Pubmed,iterative_relation_protocol,feature_only: finetune - frozen,3,0.002666652202606201,-0.01756543719477651,0.022898741599988913,1,0,2,0.6278074322708287
Pubmed,iterative_relation_protocol,reliability_only: finetune - frozen,3,0.0016666650772094727,-0.007738092165843898,0.011071422320262843,1,1,1,0.5254199317977527
Pubmed,iterative_relation_protocol,combined: finetune - frozen,3,0.0009999871253967285,-0.007956727187375263,0.00995670143816872,1,1,1,0.6783708669981989
Pubmed,iterative_relation_protocol,shuffled_reliability: finetune - frozen,3,0.0013333360354105632,-0.0066520311128677395,0.009318703183688866,1,1,1,0.5470876289033738
Pubmed,iterative_relation_protocol,constant_reliability: finetune - frozen,3,0.0016666650772094727,-0.005504415966735097,0.008837746121154042,1,2,0,0.42264973081037427
Pubmed,iterative_relation_protocol,combined_shuffled: finetune - frozen,3,0.0033333301544189453,-0.006071427088634425,0.012738087397472316,2,0,1,0.26676343802190977
Pubmed,iterative_relation_protocol,combined_constant: finetune - frozen,3,0.001333316167195638,-0.009008982962312747,0.011675615296704024,1,1,1,0.6348559812483235
