dataset,family,control_mode,split,seed,base_alpha,test_accuracy,fixed_test_accuracy,accuracy_delta_pp,corrected_rate,harmed_rate,net_correction_rate,margin_delta_mean,alpha_abs_adjustment_mean,alpha_signed_adjustment_mean,alpha_channel_std_mean,local_channel_fraction_mean,relation_norm_mean,base_mixed_norm_mean,relation_to_base_norm_mean,weighted_local_shift_mean,corr_relation_ratio_margin_delta,corr_alpha_abs_margin_delta,corr_weighted_shift_margin_delta,corrected_relation_norm_mean,harmed_relation_norm_mean,corrected_relation_to_base_norm,harmed_relation_to_base_norm,corrected_alpha_abs_mean,harmed_alpha_abs_mean,corrected_weighted_local_shift_mean,harmed_weighted_local_shift_mean,preference_count,weighted_shift_auc_local_preference,local_channel_fraction_auc_local_preference,alpha_abs_auc_changed_prediction,payload_path
Roman-empire,iterative_relation_finetune,constant_reliability,8,0,0.75,0.8213907480239868,0.8226261734962463,-0.12354254722595215,0.012530885636806488,0.013766325078904629,-0.0012354394420981407,0.02759847231209278,0.06440252810716629,0.049764055758714676,0.05063435435295105,0.7724392414093018,0.844679594039917,2.0858395099639893,0.4049590536591666,0.014827595092356205,0.036866601556539536,0.07344214618206024,-0.037350304424762726,0.8179985284805298,0.8044334053993225,0.39505649496330775,0.3929625617141639,0.06429275870323181,0.06423305720090866,0.01426559779793024,0.014024724252521992,0,nan,nan,0.42635761416003354,D:\Desktop\调研\experiments\reliability_routing\outputs\iter_relation_mechanism_v1\_node_diagnostics\Roman-empire\iterative_relation_finetune_constant_reliability\split8_seed0.pt
Roman-empire,iterative_relation_finetune,feature_only,9,0,1.0,0.8277444243431091,0.8095658421516418,1.8178582191467285,0.03671020269393921,0.018531592562794685,0.018178610131144524,0.7958580255508423,0.015056310221552849,-0.015056310221552849,0.02934681996703148,0.0,1.4063318967819214,2.535814046859741,0.5545879432774147,-0.022567499428987503,-0.0682920292019844,-0.021539367735385895,0.08077272772789001,1.4128094911575317,1.4080932140350342,0.5861412942413713,0.6030284100678671,0.014239220879971981,0.014584451913833618,-0.020736824721097946,-0.021987348794937134,0,nan,nan,0.3743823378993418,D:\Desktop\调研\experiments\reliability_routing\outputs\iter_relation_mechanism_v1\_node_diagnostics\Roman-empire\iterative_relation_finetune_feature_only\split9_seed0.pt
Roman-empire,iterative_relation_finetune,shuffled_reliability,9,0,1.0,0.8183903694152832,0.8095658421516418,0.8824527263641357,0.033709846436977386,0.024885280057787895,0.008824566379189491,0.5993289351463318,0.014599819667637348,-0.014599819667637348,0.025665350258350372,0.0,1.2995208501815796,2.5086379051208496,0.5180185022034806,-0.020292052999138832,0.07812710851430893,0.029567742720246315,-0.04153146222233772,1.3105018138885498,1.3263108730316162,0.5657295482741607,0.5457301463772392,0.015156613662838936,0.015218941494822502,-0.020421002060174942,-0.02114822529256344,0,nan,nan,0.5543764513268534,D:\Desktop\调研\experiments\reliability_routing\outputs\iter_relation_mechanism_v1\_node_diagnostics\Roman-empire\iterative_relation_finetune_shuffled_reliability\split9_seed0.pt
Roman-empire,iterative_relation_finetune,constant_reliability,9,0,1.0,0.8194493651390076,0.8095658421516418,0.9883522987365723,0.025414755567908287,0.015531239099800587,0.0098835164681077,0.46147727966308594,0.005614136811345816,-0.005614136811345816,0.01907903328537941,0.0,0.7567164897918701,2.4037442207336426,0.31480740890181486,-0.017684895545244217,0.048838045448064804,0.22463782131671906,-0.21514321863651276,0.7984945774078369,0.8616479635238647,0.35895098605364617,0.38513166093322787,0.005352003499865532,0.0054906923323869705,-0.01742880418896675,-0.017774106934666634,0,nan,nan,0.42562394102969214,D:\Desktop\调研\experiments\reliability_routing\outputs\iter_relation_mechanism_v1\_node_diagnostics\Roman-empire\iterative_relation_finetune_constant_reliability\split9_seed0.pt
Amazon-ratings,iterative_relation_frozen,feature_only,0,0,0.75,0.47721704840660095,0.4775436818599701,-0.03266334533691406,0.006042789667844772,0.006369426846504211,-0.0003266371786594391,0.00447010388597846,0.004867070820182562,-0.0010611976031213999,0.005420619621872902,0.4299439489841461,0.08259544521570206,1.8633724451065063,0.044325784376929044,-0.002826463896781206,-0.06666281074285507,-0.022156886756420135,0.0717548057436943,0.07819388061761856,0.08133316785097122,0.04429732131798646,0.04142405638929546,0.004724807105958462,0.00484823901206255,-0.002643813146278262,-0.002762763062492013,0,nan,nan,0.40806099114224514,D:\Desktop\调研\experiments\reliability_routing\outputs\iter_relation_mechanism_v1\_node_diagnostics\Amazon-ratings\iterative_relation_frozen_feature_only\split0_seed0.pt
Amazon-ratings,iterative_relation_frozen,shuffled_reliability,0,0,0.75,0.4775436818599701,0.4775436818599701,0.0,0.0,0.0,0.0,3.5993494851283003e-09,0.0,0.0,0.0,0.0,0.0,1.8606488704681396,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,D:\Desktop\调研\experiments\reliability_routing\outputs\iter_relation_mechanism_v1\_node_diagnostics\Amazon-ratings\iterative_relation_frozen_shuffled_reliability\split0_seed0.pt
Amazon-ratings,iterative_relation_frozen,constant_reliability,0,0,0.75,0.4775436818599701,0.4775436818599701,0.0,0.0,0.0,0.0,3.2197020605195803e-09,0.0,0.0,0.0,0.0,0.0,1.8606488704681396,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,D:\Desktop\调研\experiments\reliability_routing\outputs\iter_relation_mechanism_v1\_node_diagnostics\Amazon-ratings\iterative_relation_frozen_constant_reliability\split0_seed0.pt
Amazon-ratings,iterative_relation_frozen,feature_only,1,0,0.75,0.46496814489364624,0.46496814489364624,0.0,0.0,0.0,0.0,3.626119682298423e-10,0.0,0.0,0.0,0.0,0.0,1.893865704536438,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,D:\Desktop\调研\experiments\reliability_routing\outputs\iter_relation_mechanism_v1\_node_diagnostics\Amazon-ratings\iterative_relation_frozen_feature_only\split1_seed0.pt
Amazon-ratings,iterative_relation_frozen,shuffled_reliability,1,0,0.75,0.46496814489364624,0.46496814489364624,0.0,0.0,0.0,0.0,-3.1028875024929903e-09,0.0,0.0,0.0,0.0,0.0,1.893865704536438,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,D:\Desktop\调研\experiments\reliability_routing\outputs\iter_relation_mechanism_v1\_node_diagnostics\Amazon-ratings\iterative_relation_frozen_shuffled_reliability\split1_seed0.pt
Amazon-ratings,iterative_relation_frozen,constant_reliability,1,0,0.75,0.46496814489364624,0.46496814489364624,0.0,0.0,0.0,0.0,4.266166087063539e-09,0.0,0.0,0.0,0.0,0.0,1.893865704536438,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,D:\Desktop\调研\experiments\reliability_routing\outputs\iter_relation_mechanism_v1\_node_diagnostics\Amazon-ratings\iterative_relation_frozen_constant_reliability\split1_seed0.pt
Amazon-ratings,iterative_relation_frozen,feature_only,2,0,0.75,0.47231748700141907,0.47084763646125793,0.14698505401611328,0.017801731824874878,0.016331862658262253,0.0014698691666126251,0.002140456810593605,0.015788676217198372,-0.0008297230815514922,0.017491599544882774,0.4908784031867981,0.24825698137283325,1.9000914096832275,0.1306552832709355,-0.005953691434115171,-0.08743109554052353,0.024729259312152863,0.11567886918783188,0.24066175520420074,0.24392589926719666,0.14370623734448387,0.1367386332516857,0.015808597207069397,0.01573234610259533,-0.005773799493908882,-0.006065232679247856,0,nan,nan,0.47252543829597976,D:\Desktop\调研\experiments\reliability_routing\outputs\iter_relation_mechanism_v1\_node_diagnostics\Amazon-ratings\iterative_relation_frozen_feature_only\split2_seed0.pt
Amazon-ratings,iterative_relation_frozen,shuffled_reliability,2,0,0.75,0.47460395097732544,0.47084763646125793,0.3756314516067505,0.00685938261449337,0.003103054128587246,0.003756328485906124,0.00047152629122138023,0.004456998314708471,-0.00033665442606434226,0.005346289370208979,0.48789912462234497,0.07945385575294495,1.9162894487380981,0.04146234578772343,-0.00163010333199054,-0.07656028866767883,0.027173079550266266,0.11131907999515533,0.07825896143913269,0.07350591570138931,0.047225323096826324,0.04218041958486841,0.004457075614482164,0.004238136112689972,-0.001466676825657487,-0.001849369378760457,0,nan,nan,0.44104412530634163,D:\Desktop\调研\experiments\reliability_routing\outputs\iter_relation_mechanism_v1\_node_diagnostics\Amazon-ratings\iterative_relation_frozen_shuffled_reliability\split2_seed0.pt
Amazon-ratings,iterative_relation_frozen,constant_reliability,2,0,0.75,0.4710109531879425,0.47084763646125793,0.01633167266845703,0.018128369003534317,0.017965050414204597,0.00016331858932971954,0.0019689269829541445,0.016430966556072235,-0.0009500495507381856,0.018359610810875893,0.4908018410205841,0.261525422334671,1.8996673822402954,0.13766905974152782,-0.006037019193172455,-0.08984905481338501,0.025496965274214745,0.11170743405818939,0.2532235085964203,0.25668612122535706,0.15157079886760344,0.14319697105222118,0.016457851976156235,0.016409195959568024,-0.005855836905539036,-0.006125578656792641,0,nan,nan,0.47963641576343247,D:\Desktop\调研\experiments\reliability_routing\outputs\iter_relation_mechanism_v1\_node_diagnostics\Amazon-ratings\iterative_relation_frozen_constant_reliability\split2_seed0.pt
Amazon-ratings,iterative_relation_frozen,feature_only,3,0,0.5,0.4484729766845703,0.4484729766845703,0.0,0.0,0.0,0.0,-9.910987586181363e-10,0.0,0.0,0.0,0.0,0.0,1.708941102027893,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,D:\Desktop\调研\experiments\reliability_routing\outputs\iter_relation_mechanism_v1\_node_diagnostics\Amazon-ratings\iterative_relation_frozen_feature_only\split3_seed0.pt
Amazon-ratings,iterative_relation_frozen,shuffled_reliability,3,0,0.5,0.4484729766845703,0.4484729766845703,0.0,0.0,0.0,0.0,-3.21300963612714e-09,0.0,0.0,0.0,0.0,0.0,1.708941102027893,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,D:\Desktop\调研\experiments\reliability_routing\outputs\iter_relation_mechanism_v1\_node_diagnostics\Amazon-ratings\iterative_relation_frozen_shuffled_reliability\split3_seed0.pt
Amazon-ratings,iterative_relation_frozen,constant_reliability,3,0,0.5,0.4484729766845703,0.4484729766845703,0.0,0.0,0.0,0.0,-8.371712212351667e-10,0.0,0.0,0.0,0.0,0.0,1.708941102027893,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,D:\Desktop\调研\experiments\reliability_routing\outputs\iter_relation_mechanism_v1\_node_diagnostics\Amazon-ratings\iterative_relation_frozen_constant_reliability\split3_seed0.pt
Amazon-ratings,iterative_relation_frozen,feature_only,4,0,1.0,0.4652947783470154,0.4716642200946808,-0.6369441747665405,0.029070716351270676,0.03544014319777489,-0.006369426846504211,-0.016559191048145294,0.022754551842808723,-0.022754551842808723,0.037442658096551895,0.0,0.23808984458446503,3.0998947620391846,0.07680578305433952,-0.03013703227043152,0.016938410699367523,-0.026272092014551163,-0.025296010076999664,0.2199300229549408,0.20518982410430908,0.07894824960958224,0.07738960364544578,0.022914940491318703,0.022934788838028908,-0.03149690479040146,-0.02967972122132778,0,nan,nan,0.5499409286462629,D:\Desktop\调研\experiments\reliability_routing\outputs\iter_relation_mechanism_v1\_node_diagnostics\Amazon-ratings\iterative_relation_frozen_feature_only\split4_seed0.pt
Amazon-ratings,iterative_relation_frozen,shuffled_reliability,4,0,1.0,0.4716642200946808,0.4716642200946808,0.0,0.0,0.0,0.0,5.354002241553246e-10,0.0,0.0,0.0,0.0,0.0,3.1771178245544434,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,D:\Desktop\调研\experiments\reliability_routing\outputs\iter_relation_mechanism_v1\_node_diagnostics\Amazon-ratings\iterative_relation_frozen_shuffled_reliability\split4_seed0.pt
Amazon-ratings,iterative_relation_frozen,constant_reliability,4,0,1.0,0.4716642200946808,0.4716642200946808,0.0,0.0,0.0,0.0,1.2946950178616135e-09,0.0,0.0,0.0,0.0,0.0,3.1771178245544434,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,D:\Desktop\调研\experiments\reliability_routing\outputs\iter_relation_mechanism_v1\_node_diagnostics\Amazon-ratings\iterative_relation_frozen_constant_reliability\split4_seed0.pt
Amazon-ratings,iterative_relation_frozen,feature_only,5,0,0.75,0.4768904149532318,0.4768904149532318,0.0,0.0,0.0,0.0,-8.250030658629726e-10,0.0,0.0,0.0,0.0,0.0,1.931748628616333,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,D:\Desktop\调研\experiments\reliability_routing\outputs\iter_relation_mechanism_v1\_node_diagnostics\Amazon-ratings\iterative_relation_frozen_feature_only\split5_seed0.pt
Amazon-ratings,iterative_relation_frozen,shuffled_reliability,5,0,0.75,0.4768904149532318,0.4768904149532318,0.0,0.0,0.0,0.0,-5.96241112038598e-10,0.0,0.0,0.0,0.0,0.0,1.931748628616333,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,D:\Desktop\调研\experiments\reliability_routing\outputs\iter_relation_mechanism_v1\_node_diagnostics\Amazon-ratings\iterative_relation_frozen_shuffled_reliability\split5_seed0.pt
Amazon-ratings,iterative_relation_frozen,constant_reliability,5,0,0.75,0.4768904149532318,0.4768904149532318,0.0,0.0,0.0,0.0,-5.427011284808714e-09,0.0,0.0,0.0,0.0,0.0,1.931748628616333,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,D:\Desktop\调研\experiments\reliability_routing\outputs\iter_relation_mechanism_v1\_node_diagnostics\Amazon-ratings\iterative_relation_frozen_constant_reliability\split5_seed0.pt
Amazon-ratings,iterative_relation_frozen,feature_only,6,0,1.0,0.46692797541618347,0.46692797541618347,0.0,0.0,0.0,0.0,1.102437696687275e-09,0.0,0.0,0.0,0.0,0.0,2.8881630897521973,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,D:\Desktop\调研\experiments\reliability_routing\outputs\iter_relation_mechanism_v1\_node_diagnostics\Amazon-ratings\iterative_relation_frozen_feature_only\split6_seed0.pt
Amazon-ratings,iterative_relation_frozen,shuffled_reliability,6,0,1.0,0.46692797541618347,0.46692797541618347,0.0,0.0,0.0,0.0,-7.422593650829867e-10,0.0,0.0,0.0,0.0,0.0,2.8881630897521973,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,D:\Desktop\调研\experiments\reliability_routing\outputs\iter_relation_mechanism_v1\_node_diagnostics\Amazon-ratings\iterative_relation_frozen_shuffled_reliability\split6_seed0.pt
Amazon-ratings,iterative_relation_frozen,constant_reliability,6,0,1.0,0.46692797541618347,0.46692797541618347,0.0,0.0,0.0,0.0,3.6163849692627537e-09,0.0,0.0,0.0,0.0,0.0,2.8881630897521973,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,D:\Desktop\调研\experiments\reliability_routing\outputs\iter_relation_mechanism_v1\_node_diagnostics\Amazon-ratings\iterative_relation_frozen_constant_reliability\split6_seed0.pt
Amazon-ratings,iterative_relation_frozen,feature_only,7,0,1.0,0.4634982943534851,0.4634982943534851,0.0,0.000979911768808961,0.000979911768808961,0.0,5.6541415688116103e-05,0.0010989885777235031,-0.0010989885777235031,0.002166210440918803,0.0,0.020974263548851013,3.0721750259399414,0.006827170773720443,-0.0024887025356292725,-0.041857603937387466,-0.05255579575896263,0.0593293160200119,0.028545906767249107,0.021027565002441406,0.008133381718536442,0.007466203526595154,0.0012965364148840308,0.0012936849379912019,-0.003267809981480241,-0.002736165188252926,0,nan,nan,0.5371714837552597,D:\Desktop\调研\experiments\reliability_routing\outputs\iter_relation_mechanism_v1\_node_diagnostics\Amazon-ratings\iterative_relation_frozen_feature_only\split7_seed0.pt
Amazon-ratings,iterative_relation_frozen,shuffled_reliability,7,0,1.0,0.4634982943534851,0.4634982943534851,0.0,0.0,0.0,0.0,2.920364644554141e-11,0.0,0.0,0.0,0.0,0.0,3.063544988632202,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,D:\Desktop\调研\experiments\reliability_routing\outputs\iter_relation_mechanism_v1\_node_diagnostics\Amazon-ratings\iterative_relation_frozen_shuffled_reliability\split7_seed0.pt
Amazon-ratings,iterative_relation_frozen,constant_reliability,7,0,1.0,0.4634982943534851,0.4634982943534851,0.0,0.0,0.0,0.0,-2.2876191219101116e-10,0.0,0.0,0.0,0.0,0.0,3.063544988632202,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,D:\Desktop\调研\experiments\reliability_routing\outputs\iter_relation_mechanism_v1\_node_diagnostics\Amazon-ratings\iterative_relation_frozen_constant_reliability\split7_seed0.pt
Amazon-ratings,iterative_relation_frozen,feature_only,8,0,0.75,0.46594807505607605,0.46594807505607605,0.0,0.0,0.0,0.0,2.7402755620187236e-09,0.0,0.0,0.0,0.0,0.0,1.8526408672332764,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,D:\Desktop\调研\experiments\reliability_routing\outputs\iter_relation_mechanism_v1\_node_diagnostics\Amazon-ratings\iterative_relation_frozen_feature_only\split8_seed0.pt
Amazon-ratings,iterative_relation_frozen,shuffled_reliability,8,0,0.75,0.4639882445335388,0.46594807505607605,-0.19598305225372314,0.021394740790128708,0.023354563862085342,-0.0019598230719566345,0.014840337447822094,0.026913577690720558,-0.0009345707949250937,0.029524419456720352,0.48923754692077637,0.38625219464302063,1.8629494905471802,0.20733369133350563,-0.011630847118794918,-0.03090634010732174,-0.007090323604643345,0.011727062985301018,0.3818817734718323,0.38719648122787476,0.21099625174411007,0.21005779817480877,0.02692101150751114,0.026954105123877525,-0.009851770475506783,-0.010529981926083565,0,nan,nan,0.5219335883313019,D:\Desktop\调研\experiments\reliability_routing\outputs\iter_relation_mechanism_v1\_node_diagnostics\Amazon-ratings\iterative_relation_frozen_shuffled_reliability\split8_seed0.pt
Amazon-ratings,iterative_relation_frozen,constant_reliability,8,0,0.75,0.46496814489364624,0.46594807505607605,-0.09799301624298096,0.01371876522898674,0.014698676764965057,-0.0009799115359783173,0.010241631418466568,0.016033802181482315,-0.0007243810105137527,0.017770014703273773,0.4915674030780792,0.2506769597530365,1.8570830821990967,0.13498424607702156,-0.008015245199203491,-0.02662006951868534,-0.002429680898785591,0.023303741589188576,0.248261958360672,0.24919262528419495,0.1348153585650162,0.13471386231261093,0.016023095697164536,0.01604706048965454,-0.0066700405441224575,-0.007320616859942675,0,nan,nan,0.49015777036982966,D:\Desktop\调研\experiments\reliability_routing\outputs\iter_relation_mechanism_v1\_node_diagnostics\Amazon-ratings\iterative_relation_frozen_constant_reliability\split8_seed0.pt
Amazon-ratings,iterative_relation_frozen,feature_only,9,0,0.75,0.4582720994949341,0.457782119512558,0.04899799823760986,0.004572921898216009,0.004082965664565563,0.0004899562336504459,0.0026137777604162693,0.0044670007191598415,-9.650643187342212e-05,0.005038473289459944,0.5149946808815002,0.0689985528588295,1.7616440057754517,0.03916713741971794,-0.0017858801875263453,-0.03602093458175659,-0.00088319560745731,0.05903797969222069,0.06880712509155273,0.07565238326787949,0.044455798945638544,0.039789767795802206,0.004663255997002125,0.0047324602492153645,-0.0013066718820482492,-0.0012637620093300939,0,nan,nan,0.6545555003038842,D:\Desktop\调研\experiments\reliability_routing\outputs\iter_relation_mechanism_v1\_node_diagnostics\Amazon-ratings\iterative_relation_frozen_feature_only\split9_seed0.pt
Amazon-ratings,iterative_relation_frozen,shuffled_reliability,9,0,0.75,0.4581087827682495,0.457782119512558,0.03266632556915283,0.00440960330888629,0.004082965664565563,0.0003266376443207264,0.0020182551816105843,0.004110986366868019,-0.00015682265802752227,0.0048944163136184216,0.5150852799415588,0.06896096467971802,1.7618613243103027,0.03914097195289387,-0.0017617489211261272,-0.017055882140994072,0.012775841169059277,0.052570417523384094,0.07031919062137604,0.07610926032066345,0.04646186198542581,0.040038110316293486,0.004395107738673687,0.004368944559246302,-0.0013192781480029225,-0.0012473927345126867,0,nan,nan,0.6635817579272426,D:\Desktop\调研\experiments\reliability_routing\outputs\iter_relation_mechanism_v1\_node_diagnostics\Amazon-ratings\iterative_relation_frozen_shuffled_reliability\split9_seed0.pt
Amazon-ratings,iterative_relation_frozen,constant_reliability,9,0,0.75,0.4581087827682495,0.457782119512558,0.03266632556915283,0.00440960330888629,0.004082965664565563,0.0003266376443207264,0.0025504310615360737,0.004416507203131914,-0.0001461345818825066,0.0050269742496311665,0.5129200220108032,0.069241963326931,1.7615776062011719,0.03930679130069707,-0.0017822975059971213,-0.02311239391565323,0.016773784533143044,0.06111292168498039,0.07124760746955872,0.07684758305549622,0.04618925369286356,0.040422725844752525,0.004688650369644165,0.004703734535723925,-0.001338409841991961,-0.0012677685590460896,0,nan,nan,0.6590742347670318,D:\Desktop\调研\experiments\reliability_routing\outputs\iter_relation_mechanism_v1\_node_diagnostics\Amazon-ratings\iterative_relation_frozen_constant_reliability\split9_seed0.pt
Amazon-ratings,iterative_relation_finetune,feature_only,0,0,0.75,0.4775436818599701,0.4775436818599701,0.0,0.0,0.0,0.0,2.8437052712604327e-09,0.0,0.0,0.0,0.0,0.0,1.86064875125885,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,D:\Desktop\调研\experiments\reliability_routing\outputs\iter_relation_mechanism_v1\_node_diagnostics\Amazon-ratings\iterative_relation_finetune_feature_only\split0_seed0.pt
Amazon-ratings,iterative_relation_finetune,shuffled_reliability,0,0,0.75,0.48423975706100464,0.4775436818599701,0.6696075201034546,0.07790298759937286,0.07120692729949951,0.006696060299873352,0.08239779621362686,0.06628458201885223,0.05139325559139252,0.054210543632507324,0.7844308614730835,0.5455557107925415,1.9687997102737427,0.2771006659263919,0.036853283643722534,-0.020589720457792282,0.014679632149636745,0.08302956819534302,0.5534610748291016,0.548554003238678,0.29849458118146754,0.2801091131550594,0.06681693345308304,0.0663948729634285,0.037240151315927505,0.03586414456367493,0,nan,nan,0.5546804755480922,D:\Desktop\调研\experiments\reliability_routing\outputs\iter_relation_mechanism_v1\_node_diagnostics\Amazon-ratings\iterative_relation_finetune_shuffled_reliability\split0_seed0.pt
Amazon-ratings,iterative_relation_finetune,constant_reliability,0,0,0.75,0.48685285449028015,0.4775436818599701,0.9309172630310059,0.07430998235940933,0.06500081717967987,0.009309165179729462,0.10473499447107315,0.07278051972389221,0.05878244340419769,0.053931038826704025,0.82131028175354,0.6346642971038818,2.057602882385254,0.30844839037557825,0.03514667600393295,-0.14159348607063293,0.049496084451675415,0.14487794041633606,0.6231058835983276,0.6401889324188232,0.32551287359859366,0.31152148742496627,0.07305778563022614,0.07280385494232178,0.035348594188690186,0.03439299762248993,0,nan,nan,0.583553186775233,D:\Desktop\调研\experiments\reliability_routing\outputs\iter_relation_mechanism_v1\_node_diagnostics\Amazon-ratings\iterative_relation_finetune_constant_reliability\split0_seed0.pt
Amazon-ratings,iterative_relation_finetune,feature_only,1,0,0.75,0.4808100461959839,0.4710109531879425,0.9799093008041382,0.05912134423851967,0.049322228878736496,0.009799115359783173,-0.0035987896844744682,0.07022502273321152,0.04361994192004204,0.06361846625804901,0.6931536197662354,0.571316659450531,1.966847538948059,0.2904732818061189,0.019251810386776924,-0.03797971084713936,-0.007243863772600889,0.06041919067502022,0.5585129261016846,0.581051230430603,0.2921924798048901,0.30219430438614125,0.06991264969110489,0.07029719650745392,0.01901303417980671,0.017751595005393028,0,nan,nan,0.5026228246667361,D:\Desktop\调研\experiments\reliability_routing\outputs\iter_relation_mechanism_v1\_node_diagnostics\Amazon-ratings\iterative_relation_finetune_feature_only\split1_seed0.pt
Amazon-ratings,iterative_relation_finetune,shuffled_reliability,1,0,0.75,0.4796668291091919,0.4710109531879425,0.865587592124939,0.04719908535480499,0.03854319825768471,0.008655887097120285,-0.005520113743841648,0.07005523145198822,0.045441046357154846,0.061814554035663605,0.7210045456886292,0.5439974665641785,2.034426212310791,0.26739601725160733,0.020870942622423172,-0.0432446114718914,-0.0043703485280275345,0.054698627442121506,0.5574948787689209,0.5628709197044373,0.2834810232047887,0.2900372520408154,0.07059115916490555,0.070658378303051,0.020364340394735336,0.01962145045399666,0,nan,nan,0.5551483619941275,D:\Desktop\调研\experiments\reliability_routing\outputs\iter_relation_mechanism_v1\_node_diagnostics\Amazon-ratings\iterative_relation_finetune_shuffled_reliability\split1_seed0.pt
Amazon-ratings,iterative_relation_finetune,constant_reliability,1,0,0.75,0.4786869287490845,0.4710109531879425,0.7675975561141968,0.04899559170007706,0.04131961613893509,0.007675975561141968,0.006480670999735594,0.07647787779569626,0.04569670185446739,0.06747354567050934,0.7140456438064575,0.6326104402542114,2.136322021484375,0.29612129346242305,0.01584617979824543,-0.058700986206531525,-0.015908541157841682,0.06071721389889717,0.6269886493682861,0.6320207118988037,0.2983269497771834,0.3032195950204439,0.07651420682668686,0.07644244283437729,0.015656612813472748,0.015529644675552845,0,nan,nan,0.5069840126080912,D:\Desktop\调研\experiments\reliability_routing\outputs\iter_relation_mechanism_v1\_node_diagnostics\Amazon-ratings\iterative_relation_finetune_constant_reliability\split1_seed0.pt
Amazon-ratings,iterative_relation_finetune,feature_only,2,0,0.75,0.47084763646125793,0.48260655999183655,-1.1758923530578613,0.04409603029489517,0.05585497245192528,-0.011758942157030106,-0.0052903788164258,0.0,0.0,0.0,0.0,0.0,1.9207011461257935,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0.5,D:\Desktop\调研\experiments\reliability_routing\outputs\iter_relation_mechanism_v1\_node_diagnostics\Amazon-ratings\iterative_relation_finetune_feature_only\split2_seed0.pt
Amazon-ratings,iterative_relation_finetune,shuffled_reliability,2,0,0.75,0.48195329308509827,0.48260655999183655,-0.06532669067382812,0.05438510701060295,0.05503838136792183,-0.0006532743573188782,0.062332913279533386,0.07061612606048584,0.05426428094506264,0.05564459413290024,0.7941585779190063,0.5238305926322937,1.9996968507766724,0.261955002043855,0.03218607231974602,-0.034238170832395554,-0.012947604060173035,0.07725679874420166,0.5179104208946228,0.5154643654823303,0.2569322453805335,0.258522610415451,0.07057539373636246,0.07056540250778198,0.03258485347032547,0.031954873353242874,0,nan,nan,0.4775234969851658,D:\Desktop\调研\experiments\reliability_routing\outputs\iter_relation_mechanism_v1\_node_diagnostics\Amazon-ratings\iterative_relation_finetune_shuffled_reliability\split2_seed0.pt
Amazon-ratings,iterative_relation_finetune,constant_reliability,2,0,0.75,0.47084763646125793,0.48260655999183655,-1.1758923530578613,0.04409603029489517,0.05585497245192528,-0.011758942157030106,-0.005290373228490353,0.0,0.0,0.0,0.0,0.0,1.9207011461257935,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0.5,D:\Desktop\调研\experiments\reliability_routing\outputs\iter_relation_mechanism_v1\_node_diagnostics\Amazon-ratings\iterative_relation_finetune_constant_reliability\split2_seed0.pt
