dataset,family,comparison,n,mean_delta,ci95_low,ci95_high,wins,ties,losses,pvalue
Squirrel,hidden_protocol,feature_only: finetune - frozen,5,-0.002113354206085205,-0.00839094159593537,0.0041642331837649605,2,0,3,0.40286220464262795
Squirrel,hidden_protocol,reliability_only: finetune - frozen,5,-0.0017291069030761718,-0.00933852073128799,0.005880306925135645,2,2,1,0.5623585438088399
Squirrel,hidden_protocol,combined: finetune - frozen,5,-0.0024976015090942385,-0.010436409782491031,0.005441206764302555,2,1,2,0.4317011161828206
Squirrel,hidden_protocol,shuffled_reliability: finetune - frozen,5,-0.0046109497547149655,-0.013941969696861862,0.004720070187431931,0,3,2,0.24198167974267376
Squirrel,hidden_protocol,constant_reliability: finetune - frozen,5,-0.004034584760665894,-0.01461592299447,0.0065467534731382115,2,0,3,0.349458328912425
Squirrel,hidden_protocol,zero_reliability: finetune - frozen,5,-0.0023054778575897217,-0.01312612570525883,0.008515169990079386,3,0,2,0.5859607564941395
Squirrel,hidden_protocol,combined_shuffled: finetune - frozen,5,-0.004034572839736938,-0.01464946518647407,0.006580319507000193,1,2,2,0.35081544997416064
Squirrel,hidden_protocol,combined_constant: finetune - frozen,5,-0.0030739665031433105,-0.013519990044501863,0.007372057038215241,2,0,3,0.45977944476669413
Actor,hidden_protocol,fixed: finetune - frozen,5,0.0,0.0,0.0,0,5,0,nan
Actor,hidden_protocol,feature_only: finetune - frozen,5,0.002105259895324707,-0.0011314973151962194,0.005342017105845634,3,2,0,0.1452444245907382
Actor,hidden_protocol,reliability_only: finetune - frozen,5,-0.00026316046714782717,-0.0007105907493275269,0.00018426981503187254,0,3,2,0.17780780850222402
Actor,hidden_protocol,combined: finetune - frozen,5,0.0007894694805145264,-0.0009814866991866285,0.0025604256602156815,2,3,0,0.2835117271871335
Actor,hidden_protocol,shuffled_reliability: finetune - frozen,5,0.0002631545066833496,-0.0017872079886410066,0.002313517002007706,2,2,1,0.7395843445207779
Actor,hidden_protocol,constant_reliability: finetune - frozen,5,-0.0005263209342956543,-0.0019876221160839555,0.000934980247492647,0,4,1,0.373900966300059
Actor,hidden_protocol,zero_reliability: finetune - frozen,5,-0.0005263209342956543,-0.0019876221160839555,0.000934980247492647,0,4,1,0.373900966300059
Actor,hidden_protocol,combined_shuffled: finetune - frozen,5,0.0011842072010040284,-0.0016690427863174566,0.0040374571883255135,2,3,0,0.313367105053671
Actor,hidden_protocol,combined_constant: finetune - frozen,5,-0.0003947436809539795,-0.001987155928765298,0.0011976685668573393,1,3,1,0.529129424090438
Roman-empire,hidden_protocol,fixed: finetune - frozen,5,0.004588782787322998,-0.001242238347328688,0.010419803921974684,3,2,0,0.09422166514895049
Roman-empire,hidden_protocol,feature_only: finetune - frozen,5,0.0038122057914733885,2.412117946387453e-05,0.0076002904034829025,4,1,0,0.04910489976267678
Roman-empire,hidden_protocol,reliability_only: finetune - frozen,5,0.012142634391784668,0.008984393684351423,0.015300875099217914,5,0,0,0.00043624795609119326
Roman-empire,hidden_protocol,combined: finetune - frozen,5,0.008506882190704345,0.0049247220330820695,0.01208904234832662,5,0,0,0.0027407251178938013
Roman-empire,hidden_protocol,shuffled_reliability: finetune - frozen,5,0.0033533453941345217,-0.0004137182379498651,0.007120409026218908,5,0,0,0.06883423578019573
Roman-empire,hidden_protocol,constant_reliability: finetune - frozen,5,0.005259454250335693,0.001938188637973242,0.008580719862698144,5,0,0,0.011721324872904372
Roman-empire,hidden_protocol,zero_reliability: finetune - frozen,5,0.006353700160980224,0.005291350572492127,0.007416049749468322,5,0,0,7.704242936938473e-05
Roman-empire,hidden_protocol,combined_shuffled: finetune - frozen,5,0.0038122296333312987,0.000664682701204582,0.0069597765654580155,5,0,0,0.028232477149062938
Roman-empire,hidden_protocol,combined_constant: finetune - frozen,5,0.006036019325256348,0.0015118886662318816,0.010560149984280814,5,0,0,0.020757441848029676
Amazon-ratings,hidden_protocol,fixed: finetune - frozen,5,0.007479995489120483,-0.0010676581237032134,0.01602764910194418,3,2,0,0.07200826875962343
Amazon-ratings,hidden_protocol,feature_only: finetune - frozen,5,0.0058794677257537845,-0.003684892241260172,0.015443827692767741,3,2,0,0.1630593109028191
Amazon-ratings,hidden_protocol,reliability_only: finetune - frozen,5,0.005030208826065063,-0.0015757814230637655,0.011636199075193893,4,1,0,0.10201136661682282
Amazon-ratings,hidden_protocol,combined: finetune - frozen,5,0.006859380006790161,-0.0006669912450407139,0.014385751258621036,4,1,0,0.06463749179190517
Amazon-ratings,hidden_protocol,shuffled_reliability: finetune - frozen,5,0.008655881881713868,-0.0003367471515423378,0.01764851091497007,5,0,0,0.05566240587497069
Amazon-ratings,hidden_protocol,constant_reliability: finetune - frozen,5,0.009439820051193237,-0.001021308098680054,0.019900948201066526,4,1,0,0.06638365407844847
Amazon-ratings,hidden_protocol,zero_reliability: finetune - frozen,5,0.006238776445388794,-0.0009771359575860535,0.013454688848363643,3,2,0,0.0743179975406974
Amazon-ratings,hidden_protocol,combined_shuffled: finetune - frozen,5,0.008786547183990478,0.0008087464259732696,0.016764347942007686,5,0,0,0.03773556398325522
Amazon-ratings,hidden_protocol,combined_constant: finetune - frozen,5,0.0047362446784973145,-0.002635557576568673,0.012108046933563302,3,2,0,0.14902054088392822
