dataset,family,control_mode,n,test_acc_mean,test_acc_std,macro_f1_mean,baseline_test_acc_mean,gain_over_own_baseline,base_alpha_mean,alpha_mean,alpha_std,adjustment_mean,adjustment_max,alpha_corr_local_similarity,alpha_corr_rwse,alpha_corr_control_input_mean,declared_trainable_parameters,active_controller_parameters,backbone_trainable_parameters
Cora,hidden_mixing_finetune,feature_only,5,0.6994000315666199,0.015067850198234329,0.68091295124659,0.6872000336647034,0.012199997901916504,0.8,0.7996534109115601,0.00023677114404563326,0.001027590990997851,0.002276993147097528,-0.0015747750362376618,-0.002318956853614663,nan,202443.0,25348.0,167495.0
Cora,hidden_mixing_finetune,fixed,5,0.7050000429153442,0.009899497537681348,0.6861381839919272,0.6872000336647034,0.017800009250640868,0.8,0.8,0.0,0.0,0.0,nan,nan,nan,167495.0,0.0,167495.0
Cora,hidden_mixing_finetune,reliability_only,5,0.7008000254631043,0.014386116242345382,0.6826828384147059,0.6872000336647034,0.013599991798400879,0.8,0.7997211456298828,0.00010768799475044944,0.0009291481808759272,0.001239664340391755,0.1953378447165717,-0.12229942688100531,-0.38167536611520425,202443.0,26372.0,167495.0
Cora,hidden_mixing_finetune,shuffled_reliability,5,0.7010000228881836,0.01471054796543601,0.6826138490701636,0.6872000336647034,0.013799989223480224,0.8,0.7997228860855102,9.87350671493914e-05,0.0009279985446482897,0.001234787842258811,-0.00013616785379445503,0.005077609357040141,0.3267483266814224,202443.0,26372.0,167495.0
Cora,hidden_mixing_finetune,zero_reliability,5,0.6994000315666199,0.0148404915458924,0.6810411276296094,0.6872000336647034,0.012199997901916504,0.8,0.7997369289398193,0.0001003546451102011,0.0008988763089291752,0.001096013397909701,nan,nan,nan,202443.0,26372.0,167495.0
Cora,hidden_mixing_frozen,combined,5,0.6872000336647034,0.011565470514577222,0.6729841853251528,0.6872000336647034,0.0,0.8,0.7954943895339965,0.0032710965722799303,0.006615930423140526,0.010796742141246795,-0.22599667972225823,-0.6968567052107588,-0.5871875678838534,34948.0,34948.0,0.0
Cora,hidden_mixing_frozen,combined_constant,5,0.6872000336647034,0.011565470514577222,0.6730905575014664,0.6872000336647034,0.0,0.8,0.7996999859809876,0.0,0.0010000001639127731,0.0010000001639127731,nan,nan,nan,34948.0,34948.0,0.0
Cora,hidden_mixing_frozen,combined_shuffled,5,0.6872000336647034,0.011565470514577222,0.6730905575014664,0.6872000336647034,0.0,0.8,0.7996999859809876,0.0,0.0010000001639127731,0.0010000001639127731,nan,nan,nan,34948.0,34948.0,0.0
Cora,hidden_mixing_frozen,constant_reliability,5,0.6872000336647034,0.011565470514577222,0.6730905575014664,0.6872000336647034,0.0,0.8,0.7996999859809876,0.0,0.0010000001639127731,0.0010000001639127731,nan,nan,nan,34948.0,26372.0,0.0
Cora,hidden_mixing_frozen,feature_only,5,0.6872000336647034,0.011565470514577222,0.6730905575014664,0.6872000336647034,0.0,0.8,0.7996999859809876,0.0,0.0010000001639127731,0.0010000001639127731,nan,nan,nan,34948.0,25348.0,0.0
Cora,hidden_mixing_frozen,fixed,5,0.6872000336647034,0.011565470514577222,0.673072610706314,0.6872000336647034,0.0,0.8,0.8,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0
Cora,hidden_mixing_frozen,reliability_only,5,0.6872000336647034,0.011565470514577222,0.6729841853251528,0.6872000336647034,0.0,0.8,0.7953786253929138,0.0033070705831050873,0.006749983876943588,0.010799608379602432,-0.23654833572997477,-0.6432501782682414,-0.5031113076404143,34948.0,26372.0,0.0
Cora,hidden_mixing_frozen,shuffled_reliability,5,0.6872000336647034,0.011565470514577222,0.6730905575014664,0.6872000336647034,0.0,0.8,0.7996999859809876,0.0,0.0010000001639127731,0.0010000001639127731,nan,nan,nan,34948.0,26372.0,0.0
Cora,hidden_mixing_frozen,zero_reliability,5,0.6872000336647034,0.011565470514577222,0.6730905575014664,0.6872000336647034,0.0,0.8,0.7996999859809876,0.0,0.0010000001639127731,0.0010000001639127731,nan,nan,nan,34948.0,26372.0,0.0
Pubmed,hidden_mixing_finetune,combined,5,0.7304000377655029,0.010556506496324785,0.7318708587199487,0.7344000339508057,-0.0039999961853027345,0.85,0.8459409952163697,0.00378607077000197,0.005810749437659979,0.010955581138841809,0.06805974717079168,-0.441085453717585,-0.49893428126524847,142471.0,34948.0,107523.0
Pubmed,hidden_mixing_finetune,combined_constant,5,0.7284000277519226,0.012690155990043197,0.7287259957287158,0.7344000339508057,-0.006000006198883056,0.85,0.8459372043609619,0.0037832757428986953,0.005815826542675495,0.010888489172793924,-0.04432341847572205,-0.08316141666913736,nan,142471.0,34948.0,107523.0
Pubmed,hidden_mixing_finetune,combined_shuffled,5,0.7302000284194946,0.010721939726249253,0.7317045825257613,0.7344000339508057,-0.004200005531311035,0.85,0.8459506630897522,0.00379251295235008,0.005796569818630815,0.01088600060902536,-0.019967969106018474,-0.0402537035137337,0.23010493479933317,142471.0,34948.0,107523.0
Pubmed,hidden_mixing_finetune,constant_reliability,5,0.7302000284194946,0.010721939726249253,0.7317047230025719,0.7344000339508057,-0.004200005531311035,0.85,0.846144723892212,0.00357369544217363,0.00555225252173841,0.010320428642444313,nan,nan,nan,142471.0,26372.0,107523.0
