alpha_pearson_test,alpha_spearman_test,component,component_auc_for_local_preference,component_corr_local_advantage,control_mode,dataset,family,seed,split,test_count
nan,nan,local_similarity,0.5037618123700116,-0.06192143592526574,fixed,Roman-empire,iterative_relation_frozen,0,5,5666
nan,nan,neighbor_variance,0.6638522866328872,0.19298132240793,fixed,Roman-empire,iterative_relation_frozen,0,5,5666
nan,nan,rwse,0.5902299893450211,0.1866633640580659,fixed,Roman-empire,iterative_relation_frozen,0,5,5666
nan,nan,degree,0.6596262030357308,0.20264689216260437,fixed,Roman-empire,iterative_relation_frozen,0,6,5666
nan,nan,local_similarity,0.49584517881890244,-0.07201837004619326,fixed,Roman-empire,iterative_relation_frozen,0,6,5666
nan,nan,neighbor_variance,0.6622012609622094,0.1958051008435886,fixed,Roman-empire,iterative_relation_frozen,0,6,5666
nan,nan,rwse,0.6054234521442382,0.1709203680910243,fixed,Roman-empire,iterative_relation_frozen,0,6,5666
nan,nan,degree,0.6594644924927262,0.19942703371438592,fixed,Roman-empire,iterative_relation_frozen,0,7,5666
nan,nan,local_similarity,0.5223138264228789,-0.03447276843646107,fixed,Roman-empire,iterative_relation_frozen,0,7,5666
nan,nan,neighbor_variance,0.6554742767619957,0.17722400513443148,fixed,Roman-empire,iterative_relation_frozen,0,7,5666
nan,nan,rwse,0.6043732423832553,0.18198397530553237,fixed,Roman-empire,iterative_relation_frozen,0,7,5666
nan,nan,degree,0.6444399171310352,0.1938901077511039,fixed,Roman-empire,iterative_relation_frozen,0,8,5666
nan,nan,local_similarity,0.49800689809527643,-0.043345322867378876,fixed,Roman-empire,iterative_relation_frozen,0,8,5666
nan,nan,neighbor_variance,0.6532410143987696,0.1804283452366842,fixed,Roman-empire,iterative_relation_frozen,0,8,5666
nan,nan,rwse,0.5683244285542121,0.16992031559176846,fixed,Roman-empire,iterative_relation_frozen,0,8,5666
nan,nan,degree,0.6604010432551715,0.2005832661651658,fixed,Roman-empire,iterative_relation_frozen,0,9,5666
nan,nan,local_similarity,0.4853502484795206,-0.055666257398640055,fixed,Roman-empire,iterative_relation_frozen,0,9,5666
nan,nan,neighbor_variance,0.6686095014262904,0.17937051608345672,fixed,Roman-empire,iterative_relation_frozen,0,9,5666
nan,nan,rwse,0.6106300121997166,0.17975698441748297,fixed,Roman-empire,iterative_relation_frozen,0,9,5666
0.4017192514683964,0.4080897019463071,degree,0.6630482518951328,0.18481708124125917,reliability_only,Roman-empire,iterative_relation_frozen,0,0,5666
-0.04892660794638831,-0.04466565006346757,local_similarity,0.507213803777798,-0.04203249406851035,reliability_only,Roman-empire,iterative_relation_frozen,0,0,5666
0.22496566559232523,0.25185382651963034,neighbor_variance,0.6718839681143696,0.174119909504921,reliability_only,Roman-empire,iterative_relation_frozen,0,0,5666
0.09393125962565854,0.12169995731929915,rwse,0.6019524725740671,0.17606411219922596,reliability_only,Roman-empire,iterative_relation_frozen,0,0,5666
-0.1573330540704142,-0.1362117669538107,degree,0.6275077902202274,0.18361222720370837,reliability_only,Roman-empire,iterative_relation_frozen,0,1,5666
0.06113109836303826,0.06512868198999117,local_similarity,0.49830765114976816,-0.059961358666763935,reliability_only,Roman-empire,iterative_relation_frozen,0,1,5666
-0.24634458056535397,-0.2289512692423541,neighbor_variance,0.6289071596375071,0.1712093336097012,reliability_only,Roman-empire,iterative_relation_frozen,0,1,5666
0.1657452242521655,0.1611561298686792,rwse,0.5951538710652213,0.16595356365473207,reliability_only,Roman-empire,iterative_relation_frozen,0,1,5666
0.2795026348431689,0.26312527441242684,degree,0.6488957261440974,0.18436321666537417,reliability_only,Roman-empire,iterative_relation_frozen,0,2,5666
-0.027465813422530894,-0.010390055923681408,local_similarity,0.5176584728308996,-0.037690573374835994,reliability_only,Roman-empire,iterative_relation_frozen,0,2,5666
0.18505629293097467,0.19860732891515875,neighbor_variance,0.6610867640160248,0.16974685992794356,reliability_only,Roman-empire,iterative_relation_frozen,0,2,5666
-0.014877887600249709,-0.018935648197909362,rwse,0.6080956669417735,0.16775350402361763,reliability_only,Roman-empire,iterative_relation_frozen,0,2,5666
0.131703996923849,0.11689016153348845,degree,0.6431549691603661,0.18376729007837525,reliability_only,Roman-empire,iterative_relation_frozen,0,3,5666
-0.01411952310195487,-0.005094672160753239,local_similarity,0.5072013032232392,-0.0575911707004618,reliability_only,Roman-empire,iterative_relation_frozen,0,3,5666
0.20513506609155768,0.1837932001779473,neighbor_variance,0.6479257859132511,0.16792914921789093,reliability_only,Roman-empire,iterative_relation_frozen,0,3,5666
0.5777112536706873,0.5706773328080664,rwse,0.5988223736569838,0.185381185940394,reliability_only,Roman-empire,iterative_relation_frozen,0,3,5666
0.43787265937050124,0.45418863938419796,degree,0.6494614003590665,0.16385272941750556,reliability_only,Roman-empire,iterative_relation_frozen,0,4,5666
0.36785167125086865,0.43647189731437525,local_similarity,0.49495289519975333,-0.03501281302399376,reliability_only,Roman-empire,iterative_relation_frozen,0,4,5666
0.3186282041994401,0.33277822504524357,neighbor_variance,0.66597131548882,0.15614755711921308,reliability_only,Roman-empire,iterative_relation_frozen,0,4,5666
0.07541547718592483,0.10074754582993597,rwse,0.6020182752117222,0.1589158049501404,reliability_only,Roman-empire,iterative_relation_frozen,0,4,5666
0.105475490197601,0.1010169124197377,degree,0.6689192175802496,0.21591132118977815,reliability_only,Roman-empire,iterative_relation_frozen,0,5,5666
0.0005404633798073422,0.008391831478709482,local_similarity,0.5037618123700116,-0.06192143592526574,reliability_only,Roman-empire,iterative_relation_frozen,0,5,5666
0.062005531865976446,0.04220995414594341,neighbor_variance,0.6638522866328872,0.19298132240793,reliability_only,Roman-empire,iterative_relation_frozen,0,5,5666
-0.3844124003673087,-0.3986165955209493,rwse,0.5902299893450211,0.1866633640580659,reliability_only,Roman-empire,iterative_relation_frozen,0,5,5666
0.30965766319804816,0.29215664055471907,degree,0.6596262030357308,0.20264689216260437,reliability_only,Roman-empire,iterative_relation_frozen,0,6,5666
0.06248165191286193,0.058120402722243655,local_similarity,0.49584517881890244,-0.07201837004619326,reliability_only,Roman-empire,iterative_relation_frozen,0,6,5666
0.2036705632113977,0.18508492901702556,neighbor_variance,0.6622012609622094,0.1958051008435886,reliability_only,Roman-empire,iterative_relation_frozen,0,6,5666
-0.12254758822166632,-0.10722854184182116,rwse,0.6054234521442382,0.1709203680910243,reliability_only,Roman-empire,iterative_relation_frozen,0,6,5666
0.47608983828810975,0.4128437974797241,degree,0.6594644924927262,0.19942703371438592,reliability_only,Roman-empire,iterative_relation_frozen,0,7,5666
0.008207120623783894,0.030324969059362047,local_similarity,0.5223138264228789,-0.03447276843646107,reliability_only,Roman-empire,iterative_relation_frozen,0,7,5666
0.14237644586813086,0.1241335760410583,neighbor_variance,0.6554742767619957,0.17722400513443148,reliability_only,Roman-empire,iterative_relation_frozen,0,7,5666
-0.2921005206900345,-0.319530351119086,rwse,0.6043732423832553,0.18198397530553237,reliability_only,Roman-empire,iterative_relation_frozen,0,7,5666
0.23072495728140277,0.21327158526009546,degree,0.6444399171310352,0.1938901077511039,reliability_only,Roman-empire,iterative_relation_frozen,0,8,5666
-0.01769503330274927,0.037631439750742374,local_similarity,0.49800689809527643,-0.043345322867378876,reliability_only,Roman-empire,iterative_relation_frozen,0,8,5666
0.19716012200779817,0.18590056603276653,neighbor_variance,0.6532410143987696,0.1804283452366842,reliability_only,Roman-empire,iterative_relation_frozen,0,8,5666
0.12002381586500029,0.132160047342613,rwse,0.5683244285542121,0.16992031559176846,reliability_only,Roman-empire,iterative_relation_frozen,0,8,5666
0.1034981144730371,0.12240821784634881,degree,0.6604010432551715,0.2005832661651658,reliability_only,Roman-empire,iterative_relation_frozen,0,9,5666
0.026920924332069114,0.04686231977786134,local_similarity,0.4853502484795206,-0.055666257398640055,reliability_only,Roman-empire,iterative_relation_frozen,0,9,5666
0.07775269251924535,0.07210339394623348,neighbor_variance,0.6686095014262904,0.17937051608345672,reliability_only,Roman-empire,iterative_relation_frozen,0,9,5666
-0.05993658678204572,-0.057472418116850964,rwse,0.6106300121997166,0.17975698441748297,reliability_only,Roman-empire,iterative_relation_frozen,0,9,5666
