dataset,family,comparison,n,mean_delta,ci95_low,ci95_high,wins,ties,losses,pvalue
Cora,iterative_relation_protocol,fixed: finetune - frozen,3,0.023000021775563557,-0.051067316341807584,0.09706735989293469,2,0,1,0.3132541451683928
Cora,iterative_relation_protocol,feature_only: finetune - frozen,3,0.0013333559036254883,-0.04965710354387878,0.05232381535112976,1,0,2,0.9206935705026511
Cora,iterative_relation_protocol,reliability_only: finetune - frozen,3,-0.0023333231608072915,-0.05689015632890929,0.052223510007294714,1,0,2,0.8709668803023317
Cora,iterative_relation_protocol,combined: finetune - frozen,3,0.012000024318695068,-0.022151219493802075,0.04615126813119221,2,0,1,0.26970253117733656
Cora,iterative_relation_protocol,shuffled_reliability: finetune - frozen,3,0.005000015099843343,-0.040534992805364864,0.050535023005051555,2,0,1,0.6831370859065118
Cora,iterative_relation_protocol,constant_reliability: finetune - frozen,3,0.004333357016245524,-0.0328734584919628,0.04154017252445384,1,1,1,0.6660055820647436
Cora,iterative_relation_protocol,combined_shuffled: finetune - frozen,3,0.009333332379659018,-0.03808272363929646,0.0567493883986145,2,0,1,0.4862172145206275
Cora,iterative_relation_protocol,combined_constant: finetune - frozen,3,0.012666682402292887,-0.02958798424277937,0.05492134904736514,2,0,1,0.32613879682291136
Pubmed,iterative_relation_protocol,fixed: finetune - frozen,3,0.0019999941190083823,-0.0066052860365192635,0.010605274274536029,1,2,0,0.42264973081037427
Pubmed,iterative_relation_protocol,feature_only: finetune - frozen,3,0.005666653315226237,-0.008889016933685833,0.020222323564138306,2,0,1,0.2359065140485392
Pubmed,iterative_relation_protocol,reliability_only: finetune - frozen,3,0.0009999871253967285,-0.005572338865071141,0.007572313115864598,1,1,1,0.5799159747915971
Pubmed,iterative_relation_protocol,combined: finetune - frozen,3,0.0009999871253967285,-0.007956727187375263,0.00995670143816872,1,1,1,0.6783708669981989
Pubmed,iterative_relation_protocol,shuffled_reliability: finetune - frozen,3,0.0009999871253967285,-0.005572338865071141,0.007572313115864598,1,1,1,0.5799159747915971
Pubmed,iterative_relation_protocol,constant_reliability: finetune - frozen,3,0.0013333360354105632,-0.0066520311128677395,0.009318703183688866,1,1,1,0.5470876289033738
Pubmed,iterative_relation_protocol,combined_shuffled: finetune - frozen,3,0.004999995231628418,-0.012389041006687591,0.022389031469944427,2,0,1,0.34157498359146643
Pubmed,iterative_relation_protocol,combined_constant: finetune - frozen,3,0.0023333231608072915,-0.009920564465847522,0.014587210787462104,1,1,1,0.49871899716325097
