dataset,router,status,status_detail,edge_protocol,run,split,seed,oof_folds,best_epoch,best_val_balanced_accuracy,best_val_preference_auc,decision_threshold,train_preference_count,train_local_preference_count,train_global_preference_count,train_preference_auc,train_balanced_accuracy,train_routing_accuracy,val_preference_count,val_local_preference_count,val_global_preference_count,val_preference_auc,val_balanced_accuracy,val_routing_accuracy,test_preference_count,test_local_preference_count,test_global_preference_count,test_preference_auc,test_balanced_accuracy,test_routing_accuracy,test_routed_node_accuracy,validation_majority_choice,test_majority_routing_accuracy,test_majority_balanced_accuracy,test_majority_routed_node_accuracy,local_expert_test_accuracy,global_expert_test_accuracy,reliability_components,normalize_features,rw_steps,rw_samples,rw_seed,hidden_dim,num_layers,num_heads,dropout,lr,weight_decay,expert_epochs,router_epochs,patience,data_fingerprint,preprocess_code_hash,oof_cache_hit,elapsed_sec
Actor,combined,ok,,undirected,6:0,6,0,5,5,0.5546978972584509,0.5588356280397803,0.4976911246776581,1050,429,621,0.7206963728702859,0.6660529486616443,0.6638095238095238,718,289,429,0.5588356280397803,0.5546978972584509,0.5515320334261838,437,175,262,0.5674372955288987,0.5529225736095965,0.5560640732265446,0.33157896995544434,global,0.5995423340961098,0.5,0.3440789580345154,0.28684210777282715,0.3440789580345154,"degree,local_similarity,neighbor_variance,rwse",True,4,128,0,64,2,4,0.3,0.003,0.0001,500,300,100,b9e1e067010d32c1abc894d5b53684da37fe0c3000d6c6089eb99475573861a0,9f9d1ce40cab8e6e,False,81.02016973495483
Actor,reliability_only,ok,,undirected,7:0,7,0,5,7,0.528611550741476,0.5059876130968173,0.46410325169563293,1137,473,664,0.593613884714333,0.5612311826587535,0.5514511873350924,670,281,389,0.5059876130968173,0.528611550741476,0.5134328358208955,423,172,251,0.5522792550727323,0.5285022699898082,0.5153664302600472,0.3302631676197052,global,0.5933806146572104,0.5,0.3519737124443054,0.30000001192092896,0.3519737124443054,"degree,local_similarity,neighbor_variance,rwse",True,4,128,0,64,2,4,0.3,0.003,0.0001,500,300,100,b9e1e067010d32c1abc894d5b53684da37fe0c3000d6c6089eb99475573861a0,9f9d1ce40cab8e6e,False,72.46892523765564
Actor,node_feature_only,ok,,undirected,7:0,7,0,5,7,0.5604753496967313,0.5428875938852245,0.5435230731964111,1137,473,664,0.8175704933900507,0.7014522147787768,0.7326297273526825,670,281,389,0.5428875938852245,0.5604753496967313,0.5940298507462687,423,172,251,0.5201635319188362,0.5350342814787362,0.5839243498817966,0.34934210777282715,global,0.5933806146572104,0.5,0.3519737124443054,0.30000001192092896,0.3519737124443054,"degree,local_similarity,neighbor_variance,rwse",True,4,128,0,64,2,4,0.3,0.003,0.0001,500,300,100,b9e1e067010d32c1abc894d5b53684da37fe0c3000d6c6089eb99475573861a0,9f9d1ce40cab8e6e,False,75.8196120262146
Actor,combined,ok,,undirected,7:0,7,0,5,131,0.5486190524110549,0.5242614972234674,0.9950758814811707,1137,473,664,0.9998997045263507,0.9471458773784356,0.9560246262093228,670,281,389,0.5242614972234674,0.5486190524110549,0.5940298507462687,423,172,251,0.5406976744186046,0.5175924210136199,0.5697399527186762,0.3453947603702545,global,0.5933806146572104,0.5,0.3519737124443054,0.30000001192092896,0.3519737124443054,"degree,local_similarity,neighbor_variance,rwse",True,4,128,0,64,2,4,0.3,0.003,0.0001,500,300,100,b9e1e067010d32c1abc894d5b53684da37fe0c3000d6c6089eb99475573861a0,9f9d1ce40cab8e6e,False,83.44267272949219
Actor,reliability_only,ok,,undirected,8:0,8,0,5,20,0.5576243616417629,0.5421108379042936,0.4737275242805481,1050,408,642,0.6069383360820964,0.5698185816382628,0.5657142857142857,736,311,425,0.5421108379042936,0.5576243616417629,0.5543478260869565,436,188,248,0.5080752402196294,0.5087079615648593,0.5091743119266054,0.3342105448246002,global,0.5688073394495413,0.5,0.35131579637527466,0.3118421137332916,0.35131579637527466,"degree,local_similarity,neighbor_variance,rwse",True,4,128,0,64,2,4,0.3,0.003,0.0001,500,300,100,b9e1e067010d32c1abc894d5b53684da37fe0c3000d6c6089eb99475573861a0,9f9d1ce40cab8e6e,False,72.60768675804138
Actor,node_feature_only,ok,,undirected,8:0,8,0,5,9,0.5740949498770569,0.5607263098165312,0.47854945063591003,1050,408,642,0.870674515912284,0.7977483049294485,0.7838095238095238,736,311,425,0.5607263098165312,0.5740949498770569,0.5733695652173914,436,188,248,0.5632185140700068,0.5487731640356898,0.5481651376146789,0.3453947603702545,global,0.5688073394495413,0.5,0.35131579637527466,0.3118421137332916,0.35131579637527466,"degree,local_similarity,neighbor_variance,rwse",True,4,128,0,64,2,4,0.3,0.003,0.0001,500,300,100,b9e1e067010d32c1abc894d5b53684da37fe0c3000d6c6089eb99475573861a0,9f9d1ce40cab8e6e,False,76.17018485069275
Actor,combined,ok,,undirected,8:0,8,0,5,11,0.5894647247966711,0.5813504823151125,0.4606339633464813,1050,408,642,0.8537772585669781,0.7644768187648892,0.7447619047619047,736,311,425,0.5813504823151125,0.5894647247966711,0.5801630434782609,436,188,248,0.5358184625943719,0.5465854495538778,0.5412844036697247,0.343421071767807,global,0.5688073394495413,0.5,0.35131579637527466,0.3118421137332916,0.35131579637527466,"degree,local_similarity,neighbor_variance,rwse",True,4,128,0,64,2,4,0.3,0.003,0.0001,500,300,100,b9e1e067010d32c1abc894d5b53684da37fe0c3000d6c6089eb99475573861a0,9f9d1ce40cab8e6e,False,79.79172730445862
Actor,reliability_only,ok,,undirected,9:0,9,0,5,1,0.542840713053479,0.5270305766759668,0.4753635823726654,1094,436,658,0.5603231923259251,0.5302173670561334,0.5228519195612431,756,333,423,0.5270305766759668,0.542840713053479,0.5370370370370371,433,170,263,0.5172444643256542,0.5118541713263252,0.5080831408775982,0.34934210777282715,global,0.6073903002309469,0.5,0.37763160467147827,0.316447377204895,0.37763160467147827,"degree,local_similarity,neighbor_variance,rwse",True,4,128,0,64,2,4,0.3,0.003,0.0001,500,300,100,b9e1e067010d32c1abc894d5b53684da37fe0c3000d6c6089eb99475573861a0,9f9d1ce40cab8e6e,False,65.4501051902771
Actor,node_feature_only,ok,,undirected,9:0,9,0,5,4,0.5491342406236024,0.5399690470612457,0.47980260848999023,1094,436,658,0.7881228911631021,0.638130559660913,0.5758683729433273,756,333,423,0.5399690470612457,0.5491342406236024,0.5119047619047619,433,170,263,0.5346343099977634,0.5211697606799374,0.45496535796766746,0.3342105448246002,global,0.6073903002309469,0.5,0.37763160467147827,0.316447377204895,0.37763160467147827,"degree,local_similarity,neighbor_variance,rwse",True,4,128,0,64,2,4,0.3,0.003,0.0001,500,300,100,b9e1e067010d32c1abc894d5b53684da37fe0c3000d6c6089eb99475573861a0,9f9d1ce40cab8e6e,False,68.85121560096741
Actor,combined,ok,,undirected,9:0,9,0,5,10,0.541978148361127,0.5096763430096763,0.357898473739624,1094,436,658,0.8445403781266557,0.6127931457572293,0.5374771480804388,756,333,423,0.5096763430096763,0.541978148361127,0.49603174603174605,433,170,263,0.5162156117199732,0.5158577499440841,0.4295612009237875,0.32697370648384094,global,0.6073903002309469,0.5,0.37763160467147827,0.316447377204895,0.37763160467147827,"degree,local_similarity,neighbor_variance,rwse",True,4,128,0,64,2,4,0.3,0.003,0.0001,500,300,100,b9e1e067010d32c1abc894d5b53684da37fe0c3000d6c6089eb99475573861a0,9f9d1ce40cab8e6e,False,72.76475095748901
