dataset,family,control_mode,primary_metric,n,test_primary_mean,test_primary_std,test_acc_mean,test_acc_std,macro_f1_mean,backbone_training_mode,baseline_test_primary_mean,gain_over_own_baseline,base_alpha_mean,alpha_mean,alpha_std,adjustment_mean,adjustment_max,relation_abs_mean,relation_norm_mean,relation_to_base_norm,relation_relative_strength,relation_to_branch_disagreement,relation_state_norm_mean,relation_update_gate_mean,relation_update_gate_std,alpha_corr_local_similarity,alpha_corr_degree,alpha_corr_neighbor_variance,alpha_corr_rwse,alpha_corr_control_input_mean,declared_trainable_parameters,active_controller_parameters,backbone_trainable_parameters
Roman-empire,iterative_relation_finetune,combined,accuracy,3,0.8409812847773234,0.005474090117829906,0.8409812847773234,0.005474090117829906,0.7957630598942487,finetuned,0.8199199835459391,0.021061301231384277,0.75,0.7791580756505331,0.05027534936865171,0.051996082067489624,0.0995071530342102,0.06367245689034462,0.7483750581741333,0.5873939196268717,0.04148834074536959,0.042806425442298256,7.279347578684489,0.4896551767985026,0.4479105273882548,0.32473482717673613,0.19160479524154125,0.06855406877776188,0.0022479249053547665,0.1827741814828875,261842.0,166144.0,95698.0
Roman-empire,iterative_relation_finetune,constant_reliability,accuracy,3,0.8222731947898865,0.005992028310308605,0.8222731947898865,0.005992028310308605,0.7726364382354283,finetuned,0.8199199835459391,0.002353211243947347,0.75,0.7832912604014078,0.03482895344495773,0.04341105371713638,0.0663188894589742,0.04240673780441284,0.4960209131240845,0.4196828405062358,0.02338583581149578,0.02396690472960472,6.168115536371867,0.4839140971501668,0.36104266345500946,-0.035931892251456606,0.24583699398901004,0.1616328958129028,0.037338068408145145,nan,261842.0,157568.0,95698.0
Roman-empire,iterative_relation_finetune,fixed,accuracy,3,0.8239792784055074,0.007253097064268925,0.8239792784055074,0.007253097064268925,0.7738813023427241,fixed_finetuned,0.8199199835459391,0.004059294859568278,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,95698.0,0.0,95698.0
Roman-empire,iterative_relation_finetune,reliability_only,accuracy,3,0.8446876009305319,0.006201525314619433,0.8446876009305319,0.006201525314619433,0.8030779986865746,finetuned,0.8199199835459391,0.024767617384592693,0.75,0.7759654919306437,0.05044448127349218,0.05003113051255544,0.09970221916834514,0.06324151655038197,0.7526958584785461,0.5826681852340698,0.041907522827386856,0.04324109107255936,7.026091734568278,0.4937137961387634,0.44188396135965985,0.34227917897398247,0.13964041045113348,-0.058404660354884105,-0.2235900612556756,-0.005911567917868783,261842.0,157568.0,95698.0
Roman-empire,iterative_relation_finetune,shuffled_reliability,accuracy,3,0.8226261734962463,0.00627638928077159,0.8226261734962463,0.00627638928077159,0.7743207747752593,finetuned,0.8199199835459391,0.0027061899503072104,0.75,0.779254138469696,0.03519109015663465,0.04144410416483879,0.06616769234339397,0.039810679852962494,0.4681614836057027,0.4008423686027527,0.023395004371802013,0.024013879398504894,5.974682569503784,0.4800531764825185,0.35535764694213867,-0.019657377988600372,0.056528094078452606,0.05223738543655961,-0.0011242031819175401,-0.29932678517988326,261842.0,157568.0,95698.0
Roman-empire,iterative_relation_frozen,combined,accuracy,3,0.831921378771464,0.0035949354037749597,0.831921378771464,0.0035949354037749597,0.783090881676747,frozen,0.8199199835459391,0.012001395225524902,0.75,0.7637909849484762,0.06568004190921783,0.05964789539575577,0.0999224583307902,0.09183977047602336,1.1048798163731892,0.7139787475268046,0.058843652407328285,0.06043387825290362,6.641809145609538,0.46045970916748047,0.43042726318041485,-0.018502102688303778,0.37554124893976226,0.2883656114467145,0.08205964133219898,0.23506595314679676,166144.0,166144.0,0.0
Roman-empire,iterative_relation_frozen,constant_reliability,accuracy,3,0.8255676825841268,0.0051118375774432,0.8255676825841268,0.0051118375774432,0.7762945626938379,frozen,0.8199199835459391,0.005647699038187663,0.75,0.7778023680051168,0.06479982038338979,0.06130474433302879,0.0998786489168803,0.08036371320486069,0.947866956392924,0.4907870590686798,0.05105354512731234,0.05244032417734464,5.505203406016032,0.41486621896425885,0.34625540177027386,0.1251211128456763,-0.06145759986957447,-0.049130300176880984,-0.028064767462616977,nan,166144.0,157568.0,0.0
Roman-empire,iterative_relation_frozen,fixed,accuracy,3,0.821037749449412,0.0043303428208531745,0.821037749449412,0.0043303428208531745,0.7681106907681876,fixed_frozen,0.821037749449412,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0.0
Roman-empire,iterative_relation_frozen,reliability_only,accuracy,3,0.8380985856056213,0.006291846397917892,0.8380985856056213,0.006291846397917892,0.7902584576837928,frozen,0.821037749449412,0.01706083615620931,0.75,0.7657841245333353,0.06519113729397456,0.05948351820309957,0.09996827443440755,0.0840034435192744,1.0045879483222961,0.6921578049659729,0.05381792535384496,0.05528819685180982,6.656528313954671,0.4602530797322591,0.4365636507670085,0.016394090415022027,0.23617220497666802,0.06037043206904286,-0.1693083364528372,-0.016232411561123757,166144.0,157568.0,0.0
Roman-empire,iterative_relation_frozen,shuffled_reliability,accuracy,3,0.8220378756523132,0.005487955593391202,0.8220378756523132,0.005487955593391202,0.7728729495479936,frozen,0.8199199835459391,0.002117892106374105,0.75,0.774142305056254,0.051646869629621506,0.048979333291451134,0.09781517585118611,0.0725407674908638,0.8441064953804016,0.4795987904071808,0.0458650141954422,0.047123714039723076,5.627107461293538,0.43926735719045,0.3731916646162669,0.02810540168515075,0.07721040892197241,0.08362958365603836,0.05521208178483845,-0.1886614672584105,166144.0,157568.0,0.0
