dataset,family,comparison,n,mean_delta,ci95_low,ci95_high,wins,ties,losses,pvalue
Minesweeper,iterative_relation_protocol,fixed: finetune - frozen,3,4.333333333332116e-05,-0.00014311495162012597,0.00022978161828676827,1,2,0,0.42264973081037427
Minesweeper,iterative_relation_protocol,feature_only: finetune - frozen,3,-0.0003873333333332951,-0.0033178592664724568,0.0025431925998058665,1,1,1,0.6269106700146336
Minesweeper,iterative_relation_protocol,reliability_only: finetune - frozen,3,-0.0003393333333333211,-0.002518779253378316,0.0018401125867116735,2,0,1,0.5719033381290717
Minesweeper,iterative_relation_protocol,shuffled_reliability: finetune - frozen,3,1.9666666666640076e-05,-0.002010470212754387,0.002049803546087667,2,0,1,0.970539630683687
Minesweeper,iterative_relation_protocol,constant_reliability: finetune - frozen,3,-0.00046266666666668527,-0.0056785646231263635,0.0047532312897929935,2,0,1,0.7394478805567863
Tolokers,iterative_relation_protocol,fixed: finetune - frozen,3,0.006743640006615499,-0.01255759845598375,0.026044878469214747,2,1,0,0.27164127830495777
Tolokers,iterative_relation_protocol,feature_only: finetune - frozen,3,0.0071292071212767,-0.011989271517689151,0.02624768576024255,2,0,1,0.24982099820749187
Tolokers,iterative_relation_protocol,reliability_only: finetune - frozen,3,0.005409688500633096,-0.010667601967150653,0.021486978968416847,2,0,1,0.28465475834293014
Tolokers,iterative_relation_protocol,shuffled_reliability: finetune - frozen,3,0.0012104751343667102,-0.011570338400921878,0.013991288669655298,2,0,1,0.723115694527481
Tolokers,iterative_relation_protocol,constant_reliability: finetune - frozen,3,0.007208173254633743,-0.01540224286388199,0.029818589373149476,2,0,1,0.3037699695198519
Questions,iterative_relation_protocol,fixed: finetune - frozen,3,0.00032940129774875854,-0.0010878980951753892,0.0017467006906729064,1,2,0,0.42264973081037416
Questions,iterative_relation_protocol,feature_only: finetune - frozen,3,0.0011612935004044662,-0.0038355975096850308,0.006158184510493963,1,1,1,0.42266886198882025
Questions,iterative_relation_protocol,reliability_only: finetune - frozen,3,0.0012462220826628585,-0.0014428915198786876,0.003935335685204404,3,0,0,0.18432398358174515
Questions,iterative_relation_protocol,shuffled_reliability: finetune - frozen,3,0.0010187581725000412,-0.0033651011857646507,0.005402617530764733,1,1,1,0.4226933455614025
Questions,iterative_relation_protocol,constant_reliability: finetune - frozen,3,0.000638792236288562,-0.002109708922886883,0.003387293395464007,2,1,0,0.42264973081034074
