dataset,family,control_mode,n,test_acc_mean,test_acc_std,macro_f1_mean,baseline_test_acc_mean,gain_over_own_baseline,base_alpha_mean,alpha_mean,alpha_std,adjustment_mean,adjustment_max,alpha_corr_local_similarity,alpha_corr_rwse,alpha_corr_control_input_mean,declared_trainable_parameters,active_controller_parameters,backbone_trainable_parameters
Citeseer,hidden_mixing_finetune,constant_reliability,10,0.6151000380516052,0.016973215324516316,0.5756967397559196,0.6137000381946563,0.0013999998569488525,0.775,0.7747612953186035,5.1622170576592905e-05,0.0009916466136928649,0.0010421601182315499,nan,nan,nan,347658.0,26372.0,312710.0
Citeseer,hidden_mixing_finetune,feature_only,10,0.6135000348091125,0.017545656955802947,0.5784076623561654,0.6137000381946563,-0.00020000338554382324,0.775,0.7772534370422364,0.002533853099157568,0.005885952472453937,0.010937627346720546,0.023142485868416576,0.05245135947600421,nan,347658.0,25348.0,312710.0
Citeseer,hidden_mixing_finetune,fixed,10,0.6147000372409821,0.01904756937340771,0.5756054804966443,0.6137000381946563,0.0009999990463256836,0.775,0.775,0.0,0.0,0.0,nan,nan,nan,312710.0,0.0,312710.0
Citeseer,hidden_mixing_finetune,reliability_only,10,0.6138000369071961,0.017197675148074056,0.5785049462429345,0.6137000381946563,9.999871253967285e-05,0.775,0.7772472500801086,0.0025390643466380427,0.005900074110832066,0.01096231136471033,-0.20504236571981044,0.147742085577288,-0.1387991117431377,347658.0,26372.0,312710.0
Citeseer,hidden_mixing_finetune,shuffled_reliability,10,0.6145000338554383,0.016728720325619117,0.5791136094939207,0.6137000381946563,0.0007999956607818604,0.775,0.77724848985672,0.0025316750346974005,0.0058839043427724395,0.010925275913905352,0.015263130682494913,0.008437721423834024,0.1885190481531811,347658.0,26372.0,312710.0
Citeseer,hidden_mixing_finetune,zero_reliability,10,0.6149000346660614,0.017137389867867718,0.5754528200118665,0.6137000381946563,0.0011999964714050292,0.775,0.7747625231742858,5.114578925713431e-05,0.0009900833130814136,0.0010441807564347983,nan,nan,nan,347658.0,26372.0,312710.0
Citeseer,hidden_mixing_frozen,combined,10,0.6141000390052795,0.020603155908694496,0.5786817315558487,0.6137000381946563,0.0004000008106231689,0.775,0.7691034853458405,0.003098925326776225,0.008545753441285341,0.011860821116715669,0.08853821142679126,0.027465495254844763,-0.25340004503393854,34948.0,34948.0,0.0
Citeseer,hidden_mixing_frozen,combined_constant,10,0.6139000356197357,0.02031969087782151,0.5784406669206066,0.6137000381946563,0.0001999974250793457,0.775,0.772068190574646,0.0034196411128505134,0.004663210571743548,0.011850370257161558,0.020950584240711584,0.0405698282801618,nan,34948.0,34948.0,0.0
Citeseer,hidden_mixing_frozen,combined_shuffled,10,0.6138000309467315,0.020093775705949602,0.5784407557739794,0.6137000381946563,9.999275207519531e-05,0.775,0.7726975500583648,0.004166869640175719,0.00604784277966246,0.01500590955838561,0.01659213738028703,0.028863180039175776,-0.04474479362973096,34948.0,34948.0,0.0
Citeseer,hidden_mixing_frozen,constant_reliability,10,0.6136000394821167,0.020367616899225335,0.5781862818913721,0.6137000381946563,-9.999871253967285e-05,0.775,0.7741998374462128,0.00021156186630832963,0.001831412292085588,0.0021498902584426104,nan,nan,nan,34948.0,26372.0,0.0
