dataset,family,comparison,n,mean_delta,ci95_low,ci95_high,wins,ties,losses,pvalue
Citeseer,hidden_protocol,combined_shuffled: finetune - frozen,10,-0.0018999934196472167,-0.004689979636993321,0.0008899927976988875,1,5,4,0.1578164803539834
Citeseer,hidden_protocol,combined_constant: finetune - frozen,10,-0.001299995183944702,-0.003148570768822157,0.0005485804009327524,1,5,4,0.14610845378587006
Pubmed,hidden_protocol,fixed: finetune - frozen,10,0.0022999942302703857,-0.0009877115919785413,0.005587700052519313,4,5,1,0.1479842236405165
Pubmed,hidden_protocol,feature_only: finetune - frozen,10,-0.0006000041961669922,-0.00449196850608022,0.003291960113746236,2,6,2,0.7353001983142045
Pubmed,hidden_protocol,reliability_only: finetune - frozen,10,0.0006999909877777099,-0.0034990705287893547,0.004899052504344774,4,5,1,0.7148333401180405
Pubmed,hidden_protocol,combined: finetune - frozen,10,-0.0003000020980834961,-0.005448026209423997,0.004848022013257005,3,4,3,0.8980206534123572
Pubmed,hidden_protocol,shuffled_reliability: finetune - frozen,10,-0.0003000020980834961,-0.005256717388062999,0.004656713191896008,4,3,3,0.8941113824550855
Pubmed,hidden_protocol,constant_reliability: finetune - frozen,10,-0.0004000008106231689,-0.005335449225304811,0.004535447604058474,2,6,2,0.8585951899072723
Pubmed,hidden_protocol,zero_reliability: finetune - frozen,10,-0.0004000008106231689,-0.0056046017256245985,0.004804600104378261,2,6,2,0.8658242957032306
Pubmed,hidden_protocol,combined_shuffled: finetune - frozen,10,-0.0006000041961669922,-0.005912727225526744,0.004712718833192761,1,7,2,0.8040939629037513
Pubmed,hidden_protocol,combined_constant: finetune - frozen,10,-0.0003000020980834961,-0.005436969703436273,0.004836965507269281,2,6,2,0.8978025711239244
